State,Year,revratio_all,revratio_lo,revratio_st,revratio_fe,revratio_stlo,revratio_stfe,revratio_lofe,adjrevratio_all,adjrevratio_lo,adjrevratio_st,adjrevratio_fe,adjrevratio_stlo,adjrevratio_stfe,adjrevratio_lofe,revpp_all_2015dol,revpp_lo_2015dol,revpp_st_2015dol,revpp_fe_2015dol,revpp_stlo_2015dol,revpp_stfe_2015dol,revpp_lofe_2015dol,adj_revpp_all_2015dol,adj_revpp_lo_2015dol,adj_revpp_st_2015dol,adj_revpp_fe_2015dol,adj_revpp_stlo_2015dol,adj_revpp_stfe_2015dol,adj_revpp_lofe_2015dol
"KY",2002,1.007546,.8515099,1.06217,1.167307,.9893802,1.077733,.9297022,1.045967,.8800648,1.10151,1.208451,1.027069,1.117453,.9644779,9303.265,2800.269,5524.13,978.866,8324.398,6502.996,3779.135,10790.26,3147.014,6484.348,1158.901,9631.361,7643.249,4305.915
"KY",2003,1.016512,.8694752,1.063577,1.193933,.9968278,1.082431,.9486178,1.051986,.8956531,1.0997,1.230709,1.031549,1.118897,.9811058,9496.899,2853.656,5661.33,981.9143,8514.985,6643.244,3835.57,11074.56,3216.694,6681.327,1176.539,9898.021,7857.865,4393.232
"KY",2004,1.013591,.8750362,1.060258,1.157209,.9949249,1.07647,.9510127,1.045976,.899475,1.092894,1.191079,1.026731,1.109366,.9809468,9704.775,2947.491,5609.756,1147.528,8557.248,6757.284,4095.019,11367.02,3335.462,6663.067,1368.493,9998.529,8031.56,4703.955
"KY",2005,1.006806,.8296477,1.075657,1.161176,.9867517,1.090113,.9173098,1.051329,.8627428,1.120989,1.210051,1.030313,1.136082,.9578462,9795.027,3016.407,5615.994,1162.626,8632.401,6778.62,4179.033,11510.85,3429.24,6691.334,1390.28,10120.57,8081.614,4819.52
"KY",2006,1.005752,.8533121,1.064109,1.154544,.9873772,1.078814,.9296204,1.045178,.8812033,1.104972,1.197596,1.025987,1.12006,.9643911,10382.24,3256.693,5948.863,1176.685,9205.556,7125.548,4433.378,12217.27,3700.022,7107.831,1409.414,10807.85,8517.244,5109.436
"KY",2007,1.014956,.8713792,1.070603,1.166218,.9971278,1.085648,.9427851,1.055444,.9015682,1.112608,1.209965,1.036869,1.127981,.9789493,11013.27,3524.439,6290.896,1197.933,9815.336,7488.829,4722.372,13024.13,4039.495,7542.213,1442.42,11581.71,8984.633,5481.915
"KY",2008,1.015159,.8654914,1.075549,1.155466,.9992105,1.087657,.9345815,1.054935,.8948012,1.116762,1.198046,1.038367,1.129102,.9696617,10969.67,3468.168,6349.144,1152.358,9817.313,7501.502,4620.527,13002.01,3979.729,7633.373,1388.91,11613.1,9022.283,5368.638
"KY",2009,1.013422,.8685946,1.071625,1.148905,.9976718,1.083571,.936412,1.049456,.8952913,1.109074,1.186455,1.033239,1.121069,.9681435,11062.71,3491.029,6384.085,1187.597,9875.114,7571.682,4678.626,13095.1,4009.126,7657.08,1428.893,11666.21,9085.973,5438.019
"KY",2010,1.012547,.8978103,1.055807,1.106903,.9958078,1.067171,.9643868,1.041961,.9201298,1.086478,1.137056,1.024793,1.097755,.9911599,10999.14,3451.907,5853.211,1694.018,9305.118,7547.229,5145.925,13005.26,3968.917,7003.352,2032.994,10972.27,9036.346,6001.91
"KY",2011,1.013016,.8995925,1.053618,1.111469,.994255,1.06731,.9696923,1.040105,.91912,1.082325,1.139305,1.020881,1.095835,.9939436,11125.21,3501.018,5800.383,1823.814,9301.401,7624.197,5324.832,13164.48,4028.967,6946.7,2188.813,10975.67,9135.514,6217.78
"KY",2012,1.012726,.9008838,1.052776,1.125055,.9954818,1.067069,.9657258,1.041233,.921999,1.082836,1.155074,1.023525,1.097118,.9911475,10888.75,3464.188,5936.028,1488.532,9400.215,7424.56,4952.72,12857.1,3985.294,7093.633,1778.176,11078.93,8871.809,5763.471
"KY",2013,1.008565,.8882162,1.05757,1.132297,.992206,1.070809,.9504923,1.039837,.9110442,1.090628,1.165683,1.022919,1.103949,.9779719,10715.38,3548.385,5878.974,1288.017,9427.359,7166.991,4836.402,12555.5,4046.158,6977.375,1531.968,11023.53,8509.343,5578.126
"KY",2014,1.014099,.8981665,1.060604,1.1491,.9972965,1.075595,.9589038,1.04421,.9199626,1.092577,1.180938,1.026844,1.107617,.9852346,10689.35,3603.466,5865.024,1220.86,9468.49,7085.884,4824.326,12520.93,4107.464,6957.154,1456.311,11064.62,8413.465,5563.776
"KY",2015,1.007007,.8787711,1.059681,1.148757,.989701,1.074471,.9435398,1.041312,.9034994,1.096047,1.186268,1.023255,1.111102,.9735804,10964.63,3664.846,6066.673,1233.106,9731.52,7299.78,4897.953,12839.01,4176.09,7192.215,1470.704,11368.31,8662.919,5646.794
"LA",1995,.9845365,.9301782,1.000188,1.083096,.9717077,1.015107,.9672458,.9915168,.9351957,1.008009,1.089547,.978649,1.02271,.9731024,7398.04,2620.398,3900.911,876.7307,6521.31,4777.642,3497.129,8230.951,2885.346,4363.079,982.5262,7248.425,5345.605,3867.872
"LA",1996,.9844481,.9288116,1.004152,1.076779,.9721215,1.01784,.9641728,.9919124,.9341315,1.012433,1.084502,.9794368,1.026046,.9705633,7361.317,2719.417,3753.215,888.6841,6472.633,4641.899,3608.102,8187.688,2993.135,4198.017,996.5365,7191.152,5194.554,3989.671
"LA",1997,.9830033,.9289042,1.003339,1.073276,.9714032,1.016188,.9621783,.9911463,.9348314,1.012404,1.081682,.9794118,1.025153,.969131,7496.563,2811.939,3811.918,872.7068,6623.856,4684.625,3684.646,8340.652,3096.602,4265.637,978.4133,7362.239,5244.05,4075.016
"LA",1998,.988255,.9373203,1.007784,1.075582,.977493,1.019834,.9681256,.9966682,.9429338,1.017426,1.085107,.9856722,1.02948,.9750387,8341.174,3151.965,4254.221,934.9879,7406.186,5189.208,4086.953,9253.213,3461.492,4746.058,1045.663,8207.55,5791.721,4507.155
"LA",1999,.9884943,.9376622,1.009079,1.067618,.9784546,1.01972,.9673355,.9962034,.9427038,1.018049,1.076174,.9859922,1.028618,.9735138,8635.869,3244.65,4399.696,991.5223,7644.346,5391.218,4236.173,9709.457,3614.581,4973.643,1121.233,8588.224,6094.876,4735.814
"LA",2000,.9888752,.9384031,1.011466,1.06614,.9789081,1.021786,.9670798,.996553,.9434435,1.020404,1.074863,.9863786,1.030692,.9732921,8772.612,3423.35,4329.547,1019.716,7752.896,5349.263,4443.066,10105.93,3907.274,5016.26,1182.397,8923.534,6198.657,5089.67
"LA",2001,.9892615,.9461699,1.008048,1.061039,.9800225,1.018141,.9715909,.9970698,.9514016,1.01703,1.070494,.9875448,1.027223,.9780846,9044.13,3592.857,4402.716,1048.557,7995.573,5451.273,4641.413,10406.35,4094.709,5096.371,1215.273,9191.08,6311.644,5309.982
"LA",2002,.9933386,.9484965,1.008874,1.073554,.9818494,1.022192,.9788132,1.001199,.9538018,1.018008,1.082033,.9895348,1.03119,.9852836,9501.702,3680.293,4608.2,1213.21,8288.492,5821.41,4893.503,10946.57,4194.342,5345.234,1406.995,9539.576,6752.229,5601.337
"LA",2003,.9969074,.9579424,1.009654,1.064469,.9865723,1.02152,.9851325,1.00434,.9629762,1.018361,1.072543,.993836,1.030094,.9912493,9756.372,3740.361,4699.783,1316.228,8440.145,6016.011,5056.589,11320.09,4299.066,5484.716,1536.305,9783.783,7021.021,5835.371
"LA",2004,.9979316,.966348,1.005967,1.059443,.9882895,1.017765,.9905507,1.004367,.9706966,1.013407,1.066729,.9945046,1.025191,.9959792,9937.021,3803.313,4766.81,1366.898,8570.123,6133.708,5170.211,11498.06,4357.522,5546.42,1594.113,9903.942,7140.533,5951.636
"LA",2005,.9970028,.9602414,1.009755,1.059001,.9869845,1.021095,.9859201,1.00421,.9648504,1.018085,1.06823,.9937848,1.029646,.9920336,10103.96,3961.875,4713.787,1428.302,8675.662,6142.09,5390.178,11776.28,4575.413,5524.19,1676.68,10099.6,7200.87,6252.093
"LA",2006,1.016684,.9868097,1.038246,1.032889,1.012944,1.036573,1.001527,1.028134,.994871,1.052095,1.045118,1.024227,1.049936,1.01099,12295.48,4876.824,5103.214,2315.445,9980.038,7418.659,7192.269,14238.92,5590.192,5974.688,2674.036,11564.88,8648.724,8264.229
"LA",2007,1.010954,.976502,1.017699,1.087268,.9969402,1.036494,1.006087,1.023988,.9852898,1.034305,1.101123,1.009843,1.052211,1.016416,11939.2,5039.905,5012.383,1886.911,10052.29,6899.293,6926.815,13734.1,5737.362,5828.406,2168.334,11565.77,7996.74,7905.696
"LA",2008,1.017279,.9906148,1.015795,1.10088,1.003768,1.035899,1.018493,1.028694,.9984629,1.030179,1.112436,1.015178,1.049465,1.02746,12436.71,5083.525,5590.82,1762.367,10674.35,7353.188,6845.893,14158.65,5727.716,6426.858,2004.073,12154.57,8430.931,7731.789
"LA",2009,1.012992,.9864992,1.015987,1.084066,1.001988,1.031487,1.010494,1.023778,.9935767,1.029462,1.096097,1.012592,1.044518,1.018957,13001.77,5313.841,5917.469,1770.455,11231.31,7687.924,7084.296,14681.24,5937.73,6745.672,1997.838,12683.4,8743.511,7935.568
"LA",2010,1.025302,1.018775,1.0117,1.072013,1.015153,1.02967,1.035173,1.034961,1.025089,1.023968,1.082995,1.02451,1.041468,1.043054,13000.78,5204.817,5449.574,2346.386,10654.39,7795.96,7551.203,14437.93,5722.396,6106.102,2609.434,11828.5,8715.536,8331.831
"LA",2011,1.018626,1.009533,1.007967,1.065187,1.008751,1.025016,1.026104,1.027181,1.014842,1.019205,1.074874,1.017043,1.035708,1.032863,12548.22,5166.545,5159.469,2222.207,10326.01,7381.677,7388.752,13808.4,5625.111,5732.792,2450.499,11357.9,8183.292,8075.61
"LA",2012,1.021952,1.019686,1.011956,1.053822,1.015707,1.023499,1.029506,1.03099,1.025166,1.02384,1.064359,1.024477,1.034907,1.036485,12919.35,5238.648,5546.463,2134.243,10785.11,7680.707,7372.892,14190.75,5698.076,6155.472,2337.203,11853.55,8492.675,8035.279
"LA",2013,1.010432,.9988548,1.00324,1.070103,1.000997,1.019593,1.015676,1.020597,1.005758,1.016454,1.081043,1.011031,1.032148,1.023668,12115.94,5336.375,5099.928,1679.638,10436.3,6779.566,7016.012,13330.88,5812.629,5668.476,1849.772,11481.11,7518.248,7662.401
"LA",2014,1.034945,1.033168,1.006336,1.131729,1.019993,1.036346,1.056118,1.042721,1.03802,1.017681,1.138504,1.027942,1.046371,1.061555,12286.93,5414.437,5188.725,1683.768,10603.16,6872.493,7098.205,13510.26,5897.765,5763.609,1848.891,11661.37,7612.5,7746.656
"LA",2015,1.017113,1.002685,1.013001,1.081918,1.00765,1.029042,1.020092,1.026689,1.009074,1.025447,1.092777,1.017029,1.041017,1.027604,12474.52,5624.732,5233.763,1616.025,10858.49,6849.788,7240.757,13717.64,6125.069,5813.478,1779.094,11938.55,7592.571,7904.163
"MA",1995,1.039617,.877004,1.337177,1.762563,1.014206,1.382037,.9192391,1.042363,.8765355,1.344602,1.758826,1.017102,1.388123,.9188617,12245.47,8126.594,3663.878,455.0024,11790.47,4118.88,8581.596,11930.96,7889.349,3597.339,444.2736,11486.69,4041.613,8333.623
"MA",1996,1.09516,.8325288,1.409612,1.573895,1.075372,1.424306,.8819121,1.099376,.8308707,1.413346,1.575857,1.079613,1.427732,.8811604,11608.54,6218.409,4898.362,491.7707,11116.77,5390.133,6710.179,11324.28,5995.044,4848.072,481.1628,10843.12,5329.235,6476.207
"MA",1997,1.100907,.8065881,1.435395,1.569224,1.080436,1.447603,.8613988,1.106692,.8063868,1.439785,1.574753,1.086129,1.451996,.8624319,11877.69,6137.985,5207,532.7079,11344.99,5739.708,6670.693,11586.14,5915.481,5148.588,522.0707,11064.07,5670.659,6437.552
"MA",1998,1.078613,.8039671,1.422736,1.526055,1.057469,1.433421,.8574865,1.083246,.8030968,1.426201,1.531507,1.061971,1.436998,.8577998,11736.58,6351.519,4821.027,564.029,11172.55,5385.056,6915.548,11400.2,6103.043,4746.956,550.205,10850,5297.161,6653.248
"MA",1999,1.086528,.8077528,1.410684,1.519927,1.065336,1.421903,.8637663,1.092702,.8077897,1.415933,1.528754,1.071276,1.427425,.865311,12288.06,6450.179,5230.539,607.3425,11680.72,5837.881,7057.521,11954.58,6202.187,5158.58,593.8131,11360.77,5752.393,6796
"MA",2000,1.086044,.8344789,1.377126,1.515264,1.064004,1.392081,.8901107,1.092959,.8364908,1.383299,1.523796,1.070727,1.398404,.8933983,13411.38,7174.483,5553.584,683.3125,12728.07,6236.896,7857.796,12984.18,6875.964,5443.483,664.7328,12319.45,6108.216,7540.697
"MA",2001,1.086927,.8593644,1.365987,1.463122,1.069164,1.375929,.9043933,1.091598,.8613417,1.367407,1.468946,1.073744,1.377694,.9071488,14571.73,7975.794,5915.382,680.5539,13891.18,6595.936,8656.349,13980.28,7576.325,5749.684,654.2738,13326.01,6403.958,8230.599
"MA",2002,1.059023,.7845986,1.37122,1.537553,1.033364,1.389891,.8487279,1.062428,.7838508,1.372484,1.539433,1.036768,1.39106,.8489746,15243.08,8083.553,6343.424,816.1067,14426.98,7159.53,8899.659,14638.96,7682.88,6170.039,786.0376,13852.92,6956.077,8468.918
"MA",2003,1.08794,.8459608,1.349967,1.539032,1.059699,1.374289,.9139151,1.09149,.8455985,1.352302,1.541683,1.063158,1.376512,.9147419,15280,8078.702,6259.911,941.3839,14338.61,7201.294,9020.086,14600.71,7643.331,6053.507,903.8678,13696.84,6957.375,8547.198
"MA",2004,1.090997,.85201,1.357396,1.588822,1.058492,1.389284,.9252648,1.090766,.8484886,1.355018,1.58629,1.058283,1.38662,.9227396,15482.72,8372.308,6110.062,1000.349,14482.37,7110.411,9372.657,14678.46,7857.207,5869.546,951.7053,13726.75,6821.251,8808.912
"MA",2005,1.074123,.8702503,1.275249,1.551727,1.045966,1.308323,.9345239,1.077553,.8687468,1.28007,1.554644,1.049307,1.3127,.9342192,16366.31,8547.22,6858.542,960.5521,15405.76,7819.094,9507.771,15450.92,7989.965,6550.579,910.3707,14540.54,7460.95,8900.336
"MA",2006,1.068094,.8604484,1.262925,1.572791,1.041378,1.295569,.9229419,1.075262,.8610048,1.273493,1.58219,1.048301,1.305859,.9250252,17390.39,8893.238,7576.535,920.6178,16469.77,8497.153,9813.856,16479.9,8350.601,7252.822,876.4767,15603.42,8129.298,9227.077
"MA",2007,1.080283,.8831394,1.256626,1.577229,1.054683,1.288958,.9435148,1.086577,.8822739,1.267208,1.583916,1.060863,1.298963,.9439945,17535.37,8818.759,7809.986,906.622,16628.74,8716.607,9725.381,16696.47,8316.569,7513.639,866.2643,15830.21,8379.903,9182.834
"MA",2008,1.092752,.9001411,1.298049,1.514035,1.071242,1.320973,.9506104,1.098455,.9002163,1.305647,1.523038,1.076669,1.328574,.9520888,17060.5,9073.569,7123.202,863.7262,16196.77,7986.928,9937.296,16250.57,8556.773,6866.947,826.8536,15423.72,7693.8,9383.627
"MA",2009,1.071287,.8866886,1.255468,1.489103,1.038087,1.293356,.9582496,1.080414,.8883953,1.269443,1.499897,1.046723,1.306773,.962271,17939.32,9594.753,6962.584,1381.985,16557.34,8344.568,10976.74,17058.88,9032.384,6699.083,1327.413,15731.47,8026.496,10359.8
"MA",2010,1.078288,.8784744,1.301967,1.478442,1.048129,1.329911,.9454893,1.084148,.8801631,1.307873,1.484439,1.053851,1.335612,.9484662,17268,9391.695,6607.326,1268.979,15999.02,7876.305,10660.67,16473.05,8870.366,6387.406,1215.28,15257.77,7602.686,10085.65
"MA",2011,1.070513,.870494,1.29664,1.486766,1.037239,1.328892,.9420287,1.074973,.8711116,1.301928,1.487758,1.041789,1.333275,.9435621,17382.12,9533.412,6489.906,1358.798,16023.32,7848.704,10892.21,16593.52,9019.402,6270.771,1303.341,15290.17,7574.113,10322.74
"MA",2012,1.054307,.8449304,1.299,1.478903,1.027775,1.323167,.9049715,1.064371,.8487515,1.311891,1.490892,1.037641,1.335732,.9102066,17473.34,9544.365,6842.143,1086.836,16386.51,7928.978,10631.2,16708.88,9038.803,6627.774,1042.298,15666.58,7670.073,10081.1
"MA",2013,1.06544,.8580869,1.366316,1.515335,1.041428,1.385522,.9087324,1.075474,.8622314,1.378516,1.529261,1.051141,1.397784,.9142411,16621.92,9782.393,5942.107,897.418,15724.5,6839.525,10679.81,15918.54,9282.86,5772.015,863.6672,15054.88,6635.682,10146.53
"MA",2014,1.059954,.8684996,1.290178,1.55749,1.03665,1.318276,.9182956,1.064559,.8679873,1.297671,1.558248,1.041345,1.32487,.9184205,17875.05,9998.101,7022.883,854.0711,17020.98,7876.955,10852.17,17090.64,9476.493,6794.949,819.1993,16271.44,7614.148,10295.69
"MA",2015,1.045753,.8300917,1.319473,1.491599,1.025512,1.337044,.8765743,1.054688,.8325886,1.331503,1.503091,1.0342,1.348934,.8803387,18333.59,10228.76,7260.912,843.9141,17489.67,8104.826,11072.67,17522.67,9687.542,7023.359,811.7711,16710.9,7835.13,10499.31
"MD",1995,.9411689,.7758222,1.152299,1.430765,.9177296,1.183681,.8225557,.9624873,.7908324,1.178875,1.461971,.938238,1.210956,.8395597,10971.47,6391.338,4048.773,531.3553,10440.11,4580.129,6922.694,10310.08,5969.552,3834.003,506.5292,9803.556,4340.533,6476.082
"MD",1996,.966388,.8141064,1.151898,1.40796,.9454837,1.179684,.8568053,.9854844,.8274608,1.175344,1.435914,.9638615,1.203767,.8719921,10667.58,6101.599,4056.301,509.6771,10157.9,4565.978,6611.276,10025.82,5697.262,3842.664,485.8911,9539.926,4328.556,6183.153
"MD",1997,.9729569,.8312833,1.130594,1.447358,.9503782,1.164435,.8764145,.9896216,.8430728,1.150568,1.470873,.966334,1.185069,.8899877,10897.1,6141.703,4228.193,527.2055,10369.9,4755.399,6668.908,10247.71,5739.332,4004.32,504.0628,9743.652,4508.383,6243.395
"MD",1998,.9834083,.8431244,1.146158,1.380483,.9635249,1.172385,.8843466,1.000954,.8559433,1.166931,1.405989,.9803468,1.193905,.8989409,11413.68,6444.056,4400.239,569.3845,10844.29,4969.623,7013.44,10775.61,6048.66,4180.764,546.1876,10229.42,4726.951,6594.847
"MD",1999,.9946352,.8494327,1.155082,1.367156,.9740224,1.180429,.8936611,1.01108,.8614981,1.174405,1.390343,.9897772,1.200426,.9074649,11578.25,6408.497,4540.978,628.7712,10949.47,5169.749,7037.268,11124.02,6125.496,4385.442,613.0851,10510.94,4998.527,6738.581
"MD",2000,.9912038,.8429223,1.169432,1.345943,.9711956,1.191592,.8856803,1.0067,.853435,1.188952,1.369846,.9859266,1.211841,.8980373,12061.3,6837.473,4558.877,664.9543,11396.35,5223.832,7502.427,11537.43,6510.832,4381.52,645.0742,10892.35,5026.594,7155.906
"MD",2001,.9987997,.840786,1.179519,1.429312,.9726189,1.213275,.8940753,1.014333,.8509212,1.199264,1.454186,.9871746,1.234018,.9064653,12339.03,7011.186,4595.121,732.7221,11606.31,5327.843,7743.908,11770.01,6657.714,4402.792,709.5031,11060.51,5112.295,7367.217
"MD",2002,.9932156,.8232481,1.188183,1.436548,.9649163,1.223255,.8811922,1.00807,.8322995,1.208113,1.462219,.9787423,1.244238,.8925723,12904.98,7300.885,4796.931,807.1653,12097.82,5604.097,8108.051,12237.9,6898.324,4565.024,774.5485,11463.35,5339.573,7672.872
"MD",2003,1.001986,.8598378,1.160616,1.319478,.9804105,1.183643,.906662,1.015174,.8676797,1.178496,1.340986,.9927775,1.202199,.916513,12930.29,7151.68,4929.903,848.7083,12081.58,5778.611,8000.388,12236.89,6741.498,4682.915,812.4794,11424.41,5495.394,7553.977
"MD",2004,.9907799,.8512143,1.165331,1.226735,.9751279,1.17417,.8882909,1.006966,.8612484,1.186842,1.25037,.9905778,1.19605,.9003454,13170.47,7369.822,4961.147,839.501,12330.97,5800.648,8209.322,12264.11,6821.082,4649.738,793.293,11470.82,5443.031,7614.375
"MD",2005,.9876482,.795351,1.218119,1.355384,.9619153,1.238822,.853324,1.013788,.8133212,1.250249,1.392222,.9868561,1.271822,.8744465,13888.53,7719.362,5228.431,940.7401,12947.79,6169.171,8660.102,12788.65,7057.466,4850.397,880.7894,11907.86,5731.187,7938.256
"MD",2006,.9931271,.8177592,1.202497,1.269621,.9753028,1.211627,.8622329,1.01611,.8336656,1.230599,1.300926,.9974727,1.240224,.8805065,14622.29,7989.067,5726.559,906.668,13715.63,6633.227,8895.735,13308.31,7220.932,5249.982,837.3983,12470.91,6087.38,8058.33
"MD",2007,1.009071,.8381085,1.212116,1.265215,.994058,1.21866,.8771218,1.031675,.853618,1.240291,1.295128,1.016054,1.247074,.8945732,15672.87,8495.542,6289.072,888.2578,14784.61,7177.33,9383.8,14266.54,7682.069,5766.502,817.9669,13448.57,6584.469,8500.036
"MD",2008,1.013113,.8509573,1.181918,1.335052,.995419,1.199044,.8939776,1.04081,.8705124,1.21633,1.373989,1.022286,1.234056,.9158996,17048.91,8977.6,7158.095,913.218,16135.69,8071.313,9890.817,15494.4,8113.938,6540.712,839.7528,14654.65,7380.465,8953.691
"MD",2009,1.011542,.8518394,1.171109,1.310545,.9953702,1.186083,.8928779,1.039233,.872118,1.204715,1.348562,1.022329,1.220242,.9152952,17216.65,8846.468,7460.314,909.8711,16306.78,8370.186,9756.339,15696.58,8025.073,6833,838.5043,14858.07,7671.504,8863.577
"MD",2010,1.006531,.836102,1.171204,1.297491,.9836516,1.19034,.8929407,1.028627,.8498282,1.199626,1.328417,1.004927,1.219113,.9093481,17073.61,8683.691,7103.098,1286.817,15786.79,8389.915,9970.509,15502.04,7830.538,6496.301,1175.199,14326.84,7671.5,9005.737
"MD",2011,1.011097,.8194644,1.182814,1.330631,.9795682,1.209859,.8961133,1.040426,.8395787,1.218564,1.370541,1.007741,1.246289,.9198043,16628.79,8262.033,6813.256,1553.5,15075.29,8366.756,9815.533,15130.51,7465.691,6245.267,1419.555,13710.96,7664.821,8885.246
"MD",2012,.9982484,.813901,1.172016,1.348607,.9759511,1.19379,.8695837,1.022885,.8284529,1.203025,1.384369,.9995425,1.225487,.8875135,16627.47,8357.599,7230.561,1039.311,15588.16,8269.872,9396.91,15111.3,7520.619,6631.969,958.7139,14152.59,7590.683,8479.332
"MD",2013,.9997797,.8404408,1.148144,1.290935,.981895,1.164975,.8864294,1.022918,.854121,1.177497,1.32496,1.004043,1.195012,.9032516,16353.63,8159.39,7213.558,980.6832,15372.95,8194.241,9140.073,14896.14,7362.671,6624.521,908.9445,13987.19,7533.465,8271.615
"MD",2014,1.002872,.8361191,1.162526,1.285221,.9860318,1.176628,.8807358,1.027199,.8515191,1.192866,1.318017,1.009617,1.207316,.8987374,16170.92,8072.164,7155.008,943.7485,15227.17,8098.757,9015.912,14762.62,7302.535,6586.608,873.4725,13889.14,7460.081,8176.008
"MD",2015,.9951155,.8290857,1.162879,1.28128,.9786045,1.176389,.871874,1.017965,.8422144,1.192864,1.315964,1.00049,1.207018,.8879627,16578.78,8471.328,7170.309,937.1405,15641.64,8107.449,9408.469,15113.24,7658.375,6586.204,868.6609,14244.58,7454.864,8527.035
"ME",1995,.992022,.9403129,1.029767,1.165447,.9829575,1.043173,.9607581,1.007735,.9539574,1.046606,1.181773,.9984829,1.060069,.9751086,10413.71,5140.769,4743.013,529.9289,9883.781,5272.942,5670.697,12628.31,6181.063,5794.179,653.067,11975.24,6447.246,6834.13
"ME",1996,.9952989,.9515906,1.029901,1.140992,.9876943,1.041199,.9683135,1.011675,.9660069,1.047908,1.156708,1.003972,1.059093,.9831873,10313.35,5251.716,4539.987,521.6444,9791.703,5061.632,5773.36,12488.07,6322.342,5523.609,642.1142,11845.95,6165.724,6964.456
"ME",1997,.9976912,.9567918,1.031082,1.141789,.9908987,1.04139,.9716213,1.014286,.9718249,1.048912,1.157979,1.007381,1.059203,.9870704,10440.25,5364.614,4596.982,478.6496,9961.596,5075.631,5843.264,12638.36,6461.505,5586.676,590.178,12048.18,6176.854,7051.684
"ME",1998,1.002483,.9602226,1.034688,1.167201,.9942145,1.047816,.9777218,1.017255,.9742256,1.049671,1.182681,1.008817,1.062987,.9921703,10847.44,5583.114,4734.728,529.6011,10317.84,5264.329,6112.715,13017.92,6669.62,5702.951,645.3489,12372.57,6348.3,7314.969
